zip,data
31055,0
31057,166
31059,166
31061,166
31063,166
31065,166
31067,1
31069,166
31071,26
31075,0
31077,0
31079,0
31081,166
31083,0
31085,746
31087,0
31089,0
31091,166
31093,166
31095,166
31097,747
31099,166
31107,904
31119,904
31131,873
31139,904
31141,904
31145,904
32003,62
32007,63
32009,22
32011,26
32013,0
32033,68
33001,137
33009,463
33011,600
33013,600
33015,600
33017,600
33019,503
35005,59
35006,59
35007,59
35011,4
35013,92
35015,59
35019,70
35021,59
35023,59
35031,123
35033,96
35035,59
35041,59
35043,59
35045,59
35049,92
35051,59
35053,128
35055,122
35057,128
35061,59
36003,0
36005,0
36009,0
36013,0
36015,0
36017,0
36023,4
36025,0
36027,0
36029,0
36031,4
36033,0
36035,0
36037,0
36039,0
36041,0
36043,0
36045,4
36047,0
36049,0
36051,0
36053,0
36057,0
36061,0
36065,0
36067,0
36069,0
36071,0
36075,0
36079,0
36081,0
36083,4
36087,4
36089,4
36091,0
36093,0
36101,0
36103,0
36105,0
36107,0
36109,0
36111,0
36113,0
36115,0
36117,0
36119,0
36121,0
36123,0
37011,40
37013,40
37015,40
37019,0
37023,0
37025,40
37027,40
37029,40
37031,40
37033,0
37035,40
37037,40
37041,40
37043,40
37047,0
37049,40
37051,40
37055,40
37057,40
37059,29
37061,20
37063,40
37065,40
37067,40
37069,40
37071,40
37073,40
37075,40
37077,40
37079,0
37083,20
37085,40
37087,40
37089,40
37091,20
37095,40
37097,0
37101,20
37111,9
37115,40
37119,40
37121,40
37127,40
37129,40
37131,40
37133,40
37135,40
37137,20
37141,40
37143,40
37145,20
37149,40
37151,40
37153,40
37161,20
37165,40
37167,40
37171,40
37175,0
37179,40
37181,40
37183,0
37185,0
37187,40
37189,40
37191,40
38001,0
38007,0
38011,26
38015,26
38017,26
38019,26
38021,0
38023,26
38025,0
38027,26
38029,26
38037,0
38039,26
38041,0
38045,26
38047,0
38049,26
38053,26
38055,26
38057,26
38059,0
38061,0
38063,0
38067,26
38069,26
38071,26
38075,26
38077,0
38079,0
38083,26
38101,26
38103,26
38105,26
39039,15
39041,15
39043,15
39045,15
39047,15
39051,15
39057,0
39059,15
39061,0
39063,0
39067,0
39069,0
39071,15
39073,15
39077,15
39079,15
39081,0
39083,15
39087,15
39095,15
39097,15
39107,15
39109,15
39111,15
39113,0
39115,0
39117,15
39119,0
39121,0
39145,15
39149,15
39151,15
39153,15
39157,15
39159,15
39161,15
39163,15
39165,0
39167,15
39169,0
39171,15
39173,15
39175,15
40003,41
40007,41
40009,23
40011,23
40013,23
40019,25
40023,23
40025,23
40027,23
40031,23
40033,23
40037,3
40041,23
40045,23
40047,23
40049,25
40051,23
40055,23
40057,41
40059,23
40061,3
40063,2
40065,41
40067,25
40069,3
40071,25
40075,23
40077,23
40107,23
40109,23
40111,0
40115,22
40117,23
40119,0
40121,23
40129,23
40143,0
40145,0
40153,0
41001,23
41003,20
41005,23
41007,23
41011,23
41015,23
41017,23
41019,23
41031,20
41033,23
41035,23
41037,18
41039,18
41041,18
41043,25
41045,46
41049,18
41051,23
41053,23
41055,18
41059,23
