zip,data
40033,38
40037,41
40041,46
40045,81
40047,47
40049,44
40051,41
40055,80
40057,351
40059,46
40061,41
40063,39
40065,295
40067,51
40069,43
40071,320
40075,83
40077,21
40107,44
40109,47
40111,35
40115,37
40117,42
40119,30
40121,44
40129,46
40143,36
40145,35
40153,33
41001,877
41003,706
41005,791
41007,877
41011,796
41015,793
41017,795
41019,796
41031,704
41033,1063
41035,1062
41037,635
41039,635
41041,318
41043,873
41045,244
41049,318
41051,791
41053,791
41055,717
41059,881
41061,705
41063,791
41065,237
41071,882
42001,312
42003,253
42021,313
42023,460
42025,239
42027,253
42029,254
42031,254
42033,67
42035,312
42037,240
42039,254
42041,240
42045,240
42047,253
42049,241
42051,253
42053,407
42055,240
42061,253
42063,241
42069,253
42071,241
42079,241
42081,254
42083,240
42085,240
42087,407
42101,2
42103,3
42123,53
42127,29
42129,30
42131,2
42133,53
44001,503
44003,207
44005,152
45001,1389
45003,1638
45005,1991
45011,1754
45013,1569
45015,1570
45025,1756
45033,1389
45039,1066
45041,1567
45043,1903
45051,797
45053,1527
45055,1754
45061,1569
45063,1569
45065,1841
45067,1904
45069,1659
45071,1659
46011,926
46013,1520
46015,1519
46017,1519
46031,926
46033,927
46035,176
46037,927
46039,463
46041,208
46045,905
46047,905
46049,743
46051,927
46055,928
46057,463
46061,927
46063,625
46065,63
46067,63
46069,928
46071,509
46075,767
46077,767
46085,927
46103,680
46105,424
46107,874
46111,680
46113,713
46115,1467
46117,1467
46121,679
46123,741
46125,425
46127,1473
46129,874
46135,424
47001,747
47003,1870
47011,437
47017,436
47019,749
47021,434
47023,233
47025,1343
47031,1030
47033,1444
47035,1510
47037,681
47039,434
47041,1195
47043,436
47107,44
47111,17
47115,43
47117,45
47119,43
47123,16
47125,18
47129,46
47131,46
47133,46
47135,44
47137,42
47139,17
47141,17
47143,17
47145,15
47147,20
47151,46
47161,44
47163,17
47165,16
47167,15
47175,15
47177,15
48001,827
48003,1064
48005,1199
48007,1237
48009,1238
48015,1219
48017,1234
48021,1217
48023,1024
48025,1238
48027,630
48033,1238
48035,1214
48037,1237
48039,790
48041,832
48043,1212
48045,1211
48047,1178
48049,518
48051,1183
48059,511
48061,513
48063,826
48065,1401
48067,1234
48069,1234
48071,1234
48073,1234
48075,1238
48079,619
48081,1213
48083,1234
48085,1235
48089,1219
48091,1219
48093,1219
48095,1233
48097,806
48099,1237
48101,1325
48103,1325
48105,1438
48107,1489
48109,1427
48111,1435
48113,1425
48115,1310
48117,1436
48121,1200
48123,1200
48125,1326
