zip,data
29125,0
29127,0
29129,0
29133,0
29135,0
29137,0
29143,0
29145,0
29147,0
29151,0
29153,0
29161,0
29163,0
29169,0
29171,0
29175,0
29177,0
29201,0
29203,0
29205,0
29207,0
29209,0
29211,0
29215,0
29217,0
29219,0
29221,0
29223,0
29225,0
29227,0
29229,0
29510,0
30003,0
30005,0
30007,0
30009,0
30011,0
30013,0
30015,0
30017,0
30019,0
30021,0
30023,0
30025,0
30029,0
30031,0
30033,0
30035,0
30037,0
30039,0
30041,0
30043,0
30045,0
30047,0
30049,0
30055,0
30061,0
30063,0
30065,0
30067,0
30069,0
30071,0
30073,0
30075,0
30077,0
30079,0
30081,0
30083,0
30085,0
30087,0
30091,0
30093,0
30095,0
30097,0
30099,0
30101,0
30103,0
30105,0
30107,0
30109,0
30111,0
31001,0
31003,0
31005,0
31007,0
31009,0
31011,0
31013,0
31015,0
31017,0
31019,0
31021,0
31023,0
31025,0
31027,0
31029,0
31031,0
31033,0
31035,0
31037,0
31039,0
31041,0
31045,0
31047,0
31049,0
31051,0
31055,0
31057,0
31059,0
31061,0
31063,0
31065,0
31067,0
31069,0
31071,0
31075,0
31077,0
31079,0
31081,0
31083,0
31085,0
31087,0
31089,0
31091,0
31093,0
31095,0
31097,0
31099,0
31107,0
31119,0
31131,0
31139,0
31141,0
31145,0
32003,0
32007,0
32009,0
32011,0
32013,0
32033,0
33001,0
33009,1
33011,1
33013,1
33015,1
33017,1
33019,1
35005,0
35006,0
35007,0
35011,0
35013,0
35015,0
35019,0
35021,0
35023,0
35031,0
35033,0
35035,0
35041,0
35043,0
35045,0
35049,0
35051,0
35053,0
35055,0
35057,0
35061,0
36003,0
36005,0
36009,0
36013,0
36015,0
36017,0
36023,0
36025,0
36027,0
36029,0
36031,0
36033,0
36035,0
36037,0
36039,0
36041,0
36043,0
36045,0
36047,0
36049,0
36051,0
36053,0
36057,0
36061,0
36065,0
36067,0
36069,0
36071,0
36075,0
36079,0
36081,0
36083,0
36087,0
36089,0
36091,0
36093,0
36101,0
36103,0
36105,0
36107,0
36109,0
36111,0
36113,0
36115,0
36117,0
36119,0
36121,0
36123,0
37011,0
37013,0
37015,0
37019,0
37023,0
37025,0
37027,0
37029,0
37031,0
37033,0
37035,0
37037,0
37041,0
37043,0
37047,0
37049,0
37051,0
37055,0
37057,0
37059,0
37061,0
37063,0
37065,0
37067,0
37069,0
37071,0
37073,0
37075,0
37077,0
37079,0
37083,0
37085,0
37087,0
37089,0
37091,0
37095,0
37097,0
37101,0
37111,0
37115,0
37119,0
37121,0
37127,0
37129,0
37131,0
37133,0
37135,0
37137,0
37141,0
37143,0
37145,0
37149,0
37151,0
37153,0
37161,0
37165,0
37167,0
37171,0
37175,0
37179,0
37181,0
37183,0
37185,0
37187,0
37189,0
37191,0
38001,0
38007,0
38011,0
38015,0
38017,0
38019,0
38021,0
38023,0
38025,0
38027,0
38029,0
38037,0
38039,0
38041,0
38045,0
38047,0
38049,0
38053,0
38055,0
38057,0
38059,0
38061,0
38063,0
38067,0
38069,0
38071,0
38075,0
38077,0
38079,0
38083,0
38101,0
38103,0
38105,0
39039,0
39041,0
39043,0
39045,0
39047,0
39051,0
39057,0
39059,0
39061,0
39063,0
39067,0
39069,0
39071,0
39073,0
39077,0
39079,0
39081,0
39083,0
39087,0
39095,0
39097,0
39107,0
39109,0
39111,0
39113,0
39115,0
39117,0
39119,0
39121,0
39145,0
39149,0
39151,0
39153,0
39157,0
39159,0
39161,0
39163,0
39165,0
39167,0
39169,0
39171,0
39173,0
39175,0
40003,0
40007,0
40009,0
40011,0
40013,0
40019,0
40023,0
40025,0
40027,0
40031,0
40033,0
40037,0
40041,0
40045,0
40047,0
40049,0
40051,0
40055,0
40057,0
40059,0
40061,0
40063,0
40065,0
40067,0
40069,0
40071,0
40075,0
40077,0
40107,0
40109,0
40111,0
40115,0
40117,0
40119,0
40121,0
40129,0
40143,0
40145,0
40153,0
41001,0
41003,0
41005,0
41007,0
41011,0
41015,0
41017,0
41019,0
41031,0
41033,0
41035,0
41037,0
41039,0
41041,0
41043,0
41045,0
41049,0
41051,0
41053,0
41055,0
41059,0
41061,0
41063,0
41065,0
41071,0
42001,1
42003,1
42021,1
42023,1
42025,1
42027,1
42029,1
42031,1
42033,1
42035,1
42037,1
42039,1
42041,1
42045,1
42047,1
42049,1
42051,1
42053,1
42055,1
42061,1
42063,1
42069,1
42071,1
42079,1
42081,1
42083,1
42085,1
42087,1
42101,0
42103,0
42123,0
42127,0
42129,0
42131,0
42133,0
44001,303
44003,26
44005,25
45001,0
45003,0
45005,0
45011,0
45013,0
45015,0
45025,0
45033,0
45039,0
45041,0
45043,0
45051,0
45053,0
45055,0
45061,0
45063,0
45065,0
45067,0
45069,0
45071,0
46011,0
46013,0
46015,0
46017,0
46031,0
46033,0
46035,0
46037,0
46039,0
46041,0
46045,0
46047,0
46049,0
46051,0
46055,0
46057,0
46061,0
46063,0
46065,0
46067,0
46069,0
46071,0
46075,0
46077,0
46085,0
46103,0
46105,0
46107,0
46111,0
46113,0
46115,0
46117,0
46121,0
46123,0
46125,0
46127,0
46129,0
46135,0
47001,0
47003,0
47011,0
47017,0
47019,0
47021,0
47023,0
47025,0
47031,0
47033,0
47035,0
47037,0
47039,0
47041,0
47043,0
47107,0
47111,0
47115,0
47117,0
47119,0
47123,0
47125,0
47129,0
47131,0
47133,0
47135,0
47137,0
47139,0
47141,0
47143,0
47145,0
47147,0
47151,0
47161,0
47163,0
47165,0
47167,0
47175,0
47177,0
48001,47
48003,108
48005,108
48007,97
48009,103
48015,103
48017,103
48021,103
48023,49
48025,103
48027,46
48033,103
48035,87
48037,103
48039,47
48041,55
48043,87
48045,87
48047,49
48049,46
48051,88
48059,45
48061,45
48063,69
48065,113
48067,103
48069,103
48071,103
48073,103
48075,103
48079,46
48081,87
48083,103
48085,97
48089,103
48091,103
48093,103
48095,113
48097,46
48099,97
48101,99
48103,646
48105,291
48107,661
